customer_id,clv_decile,churn_risk,current_bb_speed,network_activity,account_tenure,time_of_last_broadband_upgrade,broadband_type,customer_segment
96515,9,0,2Gig,heavy,114,2016-11-24,Fiber,Settled Simplifiers
32795,4,0,1Gig,medium,3,2016-10-28,Fiber,Settled Simplifiers
98161,9,0,500mb,medium,41,2023-03-31,Fiber,Settled Simplifiers
10067,3,1,2Gig,light,87,2024-04-29,Fiber,Settled Simplifiers
16041,6,0,1Gig,light,119,2024-05-17,Fiber,Peak Performers
62745,1,0,500mb,medium,66,2017-03-29,Fiber,Foolproof Followers
52143,9,0,500mb,medium,110,2025-09-21,Fiber,Settled Simplifiers
79446,5,0,2Gig,medium,48,2020-08-03,Fiber,Aspirational Adopters
17003,4,0,500mb,heavy,2,2024-12-11,Fiber,Settled Simplifiers
38328,8,0,500mb,light,81,2019-08-06,Fiber,Budget Balancers
32014,1,0,Copper,light,19,2023-11-18,Copper,Aspirational Adopters
78960,1,0,500mb,medium,3,2025-05-31,Fiber,Budget Balancers
45832,1,1,500mb,light,21,2024-01-17,Fiber,Settled Simplifiers
41174,4,0,1Gig,medium,20,2018-12-13,Fiber,Settled Simplifiers
5731,4,0,1Gig,heavy,111,2024-12-25,Fiber,Foolproof Followers
37041,6,1,500mb,light,59,2024-03-24,Fiber,Aspirational Adopters
23671,8,0,2Gig,medium,101,2016-06-14,Fiber,Settled Simplifiers
57483,3,0,Copper,light,42,2023-01-30,Copper,Peak Performers
16609,1,0,Copper,light,109,2021-02-27,Copper,Foolproof Followers
7426,5,1,Copper,medium,46,2019-02-22,Copper,Settled Simplifiers
10042,2,1,2Gig,medium,112,2019-12-03,Fiber,Settled Simplifiers
91983,8,0,500mb,medium,68,2020-05-09,Fiber,Foolproof Followers
32758,9,0,1Gig,heavy,27,2018-09-06,Fiber,Foolproof Followers
1953,9,0,500mb,medium,103,2025-04-17,Fiber,Budget Balancers
94718,9,0,500mb,light,68,2023-10-15,Fiber,Settled Simplifiers
96540,6,0,500mb,medium,107,2021-09-04,Fiber,Foolproof Followers
70284,5,0,2Gig,light,119,2025-10-29,Fiber,Peak Performers
54142,4,0,2Gig,light,65,2016-12-14,Fiber,Foolproof Followers
29770,1,0,1Gig,medium,117,2020-11-05,Fiber,Settled Simplifiers
1318,6,0,1Gig,heavy,119,2018-03-11,Fiber,Aspirational Adopters
77152,9,0,500mb,medium,20,2021-06-05,Fiber,Foolproof Followers
12058,1,0,2Gig,heavy,29,2023-07-31,Fiber,Foolproof Followers
30414,1,0,500mb,medium,25,2020-08-13,Fiber,Settled Simplifiers
95850,7,0,500mb,medium,116,2023-03-04,Fiber,Peak Performers
99797,4,0,1Gig,light,70,2018-06-07,Fiber,Foolproof Followers
57217,5,0,Copper,medium,32,2017-10-14,Copper,Peak Performers
44975,9,0,500mb,medium,71,2019-11-13,Fiber,Foolproof Followers
25382,6,0,2Gig,medium,7,2020-04-17,Fiber,Aspirational Adopters
46110,5,0,1Gig,light,108,2020-06-20,Fiber,Settled Simplifiers
48197,3,0,500mb,light,11,2016-11-10,Fiber,Peak Performers
98499,1,0,500mb,light,106,2022-08-23,Fiber,Budget Balancers
15466,7,0,500mb,heavy,73,2021-08-25,Fiber,Foolproof Followers
57404,1,0,Copper,heavy,63,2021-12-08,Copper,Settled Simplifiers
15150,1,0,500mb,heavy,41,2018-10-31,Fiber,Foolproof Followers
18058,8,0,2Gig,medium,16,2021-07-09,Fiber,Peak Performers
72030,2,0,1Gig,medium,1,2022-10-24,Fiber,Peak Performers
55946,10,0,500mb,medium,66,2022-01-24,Fiber,Settled Simplifiers
56325,10,0,500mb,medium,100,2016-11-10,Fiber,Foolproof Followers
16416,9,0,500mb,medium,120,2017-09-02,Fiber,Settled Simplifiers
49445,10,0,500mb,heavy,100,2023-11-18,Fiber,Foolproof Followers
50742,3,1,1Gig,medium,75,2016-02-26,Fiber,Peak Performers
6835,5,0,1Gig,medium,1,2021-07-12,Fiber,Foolproof Followers
63200,5,0,500mb,light,14,2020-11-19,Fiber,Foolproof Followers
72417,10,0,2Gig,light,68,2020-07-11,Fiber,Settled Simplifiers
2372,5,0,2Gig,medium,98,2019-10-26,Fiber,Budget Balancers
49728,7,0,1Gig,medium,70,2022-04-20,Fiber,Settled Simplifiers
79710,2,0,1Gig,heavy,12,2022-12-29,Fiber,Budget Balancers
70017,3,0,1Gig,medium,3,2019-06-09,Fiber,Budget Balancers
25713,2,0,Copper,medium,90,2019-12-15,Copper,Foolproof Followers
3455,5,0,Copper,medium,106,2020-06-15,Copper,Peak Performers
7256,8,0,2Gig,medium,62,2017-10-22,Fiber,Settled Simplifiers
2811,2,0,1Gig,medium,113,2025-04-18,Fiber,Peak Performers
29853,2,0,500mb,light,88,2017-05-20,Fiber,Settled Simplifiers
39770,8,0,1Gig,heavy,23,2020-12-05,Fiber,Settled Simplifiers
62600,10,0,500mb,medium,32,2019-04-07,Fiber,Settled Simplifiers
56560,6,0,500mb,medium,74,2023-05-20,Fiber,Settled Simplifiers
45909,5,0,1Gig,heavy,74,2021-11-12,Fiber,Peak Performers
85241,7,0,500mb,medium,74,2017-04-04,Fiber,Budget Balancers
29524,3,0,500mb,medium,46,2022-12-20,Fiber,Budget Balancers
66533,9,0,Copper,light,87,2020-03-20,Copper,Aspirational Adopters
65090,9,0,2Gig,heavy,12,2022-10-06,Fiber,Settled Simplifiers
4667,8,0,500mb,medium,98,2017-06-18,Fiber,Budget Balancers
13640,10,0,500mb,medium,18,2021-06-12,Fiber,Settled Simplifiers
5472,10,0,500mb,light,2,2016-04-25,Fiber,Budget Balancers
35457,1,0,2Gig,heavy,106,2023-12-07,Fiber,Budget Balancers
16970,10,0,500mb,light,70,2019-11-22,Fiber,Budget Balancers
62754,7,0,1Gig,medium,84,2023-02-25,Fiber,Budget Balancers
72277,2,0,500mb,medium,45,2020-05-01,Fiber,Peak Performers
10564,10,0,500mb,medium,52,2020-06-17,Fiber,Settled Simplifiers
80273,10,0,1Gig,heavy,76,2020-10-27,Fiber,Budget Balancers
78401,5,0,2Gig,light,69,2023-04-05,Fiber,Foolproof Followers
54558,3,0,Copper,medium,1,2022-08-12,Copper,Budget Balancers
9276,3,0,1Gig,light,119,2021-07-02,Fiber,Settled Simplifiers
45331,2,0,1Gig,light,46,2025-06-11,Fiber,Settled Simplifiers
4635,6,0,500mb,heavy,24,2024-01-10,Fiber,Foolproof Followers
79955,7,0,2Gig,heavy,113,2024-03-22,Fiber,Settled Simplifiers
96554,6,0,500mb,heavy,21,2025-06-23,Fiber,Foolproof Followers
89345,8,0,500mb,light,6,2025-01-16,Fiber,Settled Simplifiers
64692,8,0,1Gig,light,27,2016-09-27,Fiber,Budget Balancers
30883,1,0,1Gig,medium,100,2017-11-19,Fiber,Settled Simplifiers
8170,4,0,1Gig,medium,79,2021-07-02,Fiber,Budget Balancers
43203,5,0,500mb,heavy,30,2020-08-28,Fiber,Settled Simplifiers
71708,9,0,500mb,heavy,82,2018-12-11,Fiber,Aspirational Adopters
26770,1,0,1Gig,light,29,2020-03-18,Fiber,Aspirational Adopters
18257,8,0,2Gig,light,67,2022-02-03,Fiber,Foolproof Followers
7785,4,0,500mb,heavy,10,2020-02-20,Fiber,Settled Simplifiers
43849,6,0,Copper,medium,90,2024-11-12,Copper,Peak Performers
26282,4,0,500mb,medium,94,2023-07-08,Fiber,Settled Simplifiers
34195,7,0,1Gig,medium,21,2024-01-07,Fiber,Aspirational Adopters
55235,5,0,1Gig,light,43,2017-05-17,Fiber,Settled Simplifiers
44309,9,0,2Gig,medium,66,2022-12-01,Fiber,Settled Simplifiers
4231,10,0,1Gig,light,113,2017-04-09,Fiber,Peak Performers
3930,1,0,500mb,medium,73,2023-12-20,Fiber,Settled Simplifiers
85621,6,0,500mb,heavy,73,2020-12-05,Fiber,Settled Simplifiers
34479,3,0,1Gig,medium,115,2024-02-23,Fiber,Aspirational Adopters
61733,1,0,1Gig,light,46,2021-04-30,Fiber,Peak Performers
76386,9,0,1Gig,heavy,102,2021-04-08,Fiber,Peak Performers
14533,1,0,500mb,medium,80,2020-12-28,Fiber,Foolproof Followers
71558,2,0,500mb,medium,107,2022-12-30,Fiber,Aspirational Adopters
7425,2,0,1Gig,medium,18,2020-08-25,Fiber,Settled Simplifiers
93386,6,0,500mb,heavy,114,2025-08-26,Fiber,Budget Balancers
52327,3,0,1Gig,medium,50,2016-02-05,Fiber,Foolproof Followers
40926,2,0,1Gig,light,31,2025-03-11,Fiber,Settled Simplifiers
65543,5,0,1Gig,light,37,2020-12-17,Fiber,Settled Simplifiers
80118,2,0,1Gig,medium,85,2022-01-04,Fiber,Budget Balancers
67864,7,0,Copper,medium,44,2016-12-11,Copper,Budget Balancers
31641,4,0,500mb,light,96,2019-05-23,Fiber,Foolproof Followers
75414,2,0,Copper,light,50,2016-12-19,Copper,Settled Simplifiers
91151,7,0,2Gig,medium,5,2018-03-20,Fiber,Peak Performers
9802,3,0,2Gig,medium,51,2019-12-28,Fiber,Settled Simplifiers
37758,1,0,1Gig,medium,60,2021-06-11,Fiber,Budget Balancers
20692,2,0,500mb,light,6,2017-12-10,Fiber,Budget Balancers
92000,2,0,Copper,medium,111,2023-03-23,Copper,Aspirational Adopters
46912,1,0,1Gig,medium,57,2018-04-04,Fiber,Settled Simplifiers
99674,3,0,500mb,heavy,30,2023-11-26,Fiber,Settled Simplifiers
96149,8,0,1Gig,heavy,34,2022-07-29,Fiber,Settled Simplifiers
37998,10,0,2Gig,light,29,2021-06-16,Fiber,Foolproof Followers
86473,6,0,1Gig,medium,13,2017-09-10,Fiber,Foolproof Followers
2955,7,0,500mb,medium,74,2019-09-27,Fiber,Budget Balancers
43375,2,0,2Gig,medium,82,2025-04-22,Fiber,Peak Performers
70850,3,0,2Gig,heavy,6,2021-11-27,Fiber,Peak Performers
78839,8,0,1Gig,medium,44,2021-02-09,Fiber,Peak Performers
6748,5,0,1Gig,heavy,7,2022-10-23,Fiber,Foolproof Followers
30222,6,0,1Gig,medium,114,2024-06-08,Fiber,Settled Simplifiers
65368,8,0,Copper,medium,93,2023-02-27,Copper,Settled Simplifiers
92591,4,0,500mb,light,23,2021-06-14,Fiber,Peak Performers
13227,1,0,Copper,light,97,2016-08-16,Copper,Aspirational Adopters
39090,7,0,2Gig,medium,77,2023-01-11,Fiber,Settled Simplifiers
67797,10,0,Copper,light,77,2021-06-10,Copper,Foolproof Followers
16672,3,0,Copper,medium,87,2017-08-28,Copper,Budget Balancers
10243,7,0,1Gig,medium,16,2018-11-22,Fiber,Settled Simplifiers
74600,7,0,500mb,medium,57,2021-06-24,Fiber,Settled Simplifiers
9289,5,0,2Gig,medium,8,2020-08-20,Fiber,Settled Simplifiers
49299,8,0,2Gig,light,40,2022-03-15,Fiber,Settled Simplifiers
81982,10,0,1Gig,medium,67,2025-10-17,Fiber,Settled Simplifiers
56035,5,0,Copper,light,81,2021-01-25,Copper,Settled Simplifiers
57525,8,0,2Gig,light,18,2022-08-01,Fiber,Budget Balancers
8803,4,0,2Gig,light,118,2018-04-02,Fiber,Settled Simplifiers
18072,10,1,Copper,light,65,2021-10-18,Copper,Settled Simplifiers
73230,3,0,2Gig,medium,115,2018-06-02,Fiber,Settled Simplifiers
81066,4,0,1Gig,medium,22,2021-10-05,Fiber,Budget Balancers
46726,1,0,Copper,medium,15,2017-04-10,Copper,Peak Performers
46152,9,0,500mb,medium,36,2016-06-24,Fiber,Budget Balancers
65648,7,0,Copper,light,98,2024-05-23,Copper,Peak Performers
62094,3,0,1Gig,medium,21,2021-03-07,Fiber,Aspirational Adopters
74760,7,0,1Gig,heavy,117,2020-12-26,Fiber,Peak Performers
27195,7,0,1Gig,medium,15,2024-08-18,Fiber,Settled Simplifiers
24922,8,0,1Gig,light,8,2018-05-18,Fiber,Budget Balancers
65035,4,0,1Gig,heavy,94,2024-10-03,Fiber,Foolproof Followers
96740,1,0,1Gig,light,27,2024-09-06,Fiber,Settled Simplifiers
84179,5,0,1Gig,light,58,2017-03-27,Fiber,Settled Simplifiers
24289,5,0,500mb,medium,14,2023-03-21,Fiber,Peak Performers
89855,8,0,1Gig,light,14,2016-10-10,Fiber,Budget Balancers
9433,9,0,2Gig,medium,27,2019-02-11,Fiber,Foolproof Followers
99111,1,0,500mb,medium,11,2022-05-31,Fiber,Settled Simplifiers
74488,5,0,500mb,light,67,2020-04-09,Fiber,Aspirational Adopters
53481,6,0,1Gig,medium,61,2024-09-14,Fiber,Foolproof Followers
47129,10,0,500mb,medium,85,2016-01-16,Fiber,Settled Simplifiers
687,5,0,2Gig,medium,18,2020-05-11,Fiber,Settled Simplifiers
90654,1,0,1Gig,medium,93,2025-07-14,Fiber,Foolproof Followers
4357,3,0,500mb,medium,92,2025-10-16,Fiber,Peak Performers
26679,1,0,2Gig,medium,64,2020-10-11,Fiber,Settled Simplifiers
12610,9,0,Copper,heavy,80,2024-04-27,Copper,Settled Simplifiers
82460,1,0,500mb,medium,76,2023-04-09,Fiber,Settled Simplifiers
3178,2,0,500mb,light,92,2025-07-30,Fiber,Peak Performers
76299,4,0,500mb,medium,23,2023-11-08,Fiber,Foolproof Followers
11275,6,0,2Gig,light,53,2016-07-04,Fiber,Settled Simplifiers
25205,2,0,500mb,light,94,2022-10-28,Fiber,Settled Simplifiers
69276,3,0,500mb,medium,95,2018-05-28,Fiber,Settled Simplifiers
56894,9,0,1Gig,medium,73,2019-01-11,Fiber,Foolproof Followers
21246,3,0,500mb,medium,78,2022-05-25,Fiber,Foolproof Followers
92578,5,0,1Gig,heavy,78,2018-11-16,Fiber,Foolproof Followers
29557,10,0,500mb,medium,120,2016-08-25,Fiber,Foolproof Followers
95334,4,0,1Gig,light,99,2025-03-03,Fiber,Peak Performers
57346,4,0,Copper,light,84,2016-07-11,Copper,Settled Simplifiers
64370,3,0,500mb,light,95,2023-08-02,Fiber,Peak Performers
33096,2,0,1Gig,medium,112,2017-05-17,Fiber,Settled Simplifiers
25654,7,0,Copper,medium,55,2019-04-02,Copper,Settled Simplifiers
26180,9,0,1Gig,medium,19,2024-12-11,Fiber,Budget Balancers
72938,6,1,1Gig,medium,102,2024-06-11,Fiber,Foolproof Followers
75207,3,0,2Gig,light,19,2020-12-29,Fiber,Peak Performers
83545,8,0,1Gig,medium,6,2022-06-27,Fiber,Peak Performers
17461,4,0,500mb,medium,100,2017-07-30,Fiber,Settled Simplifiers
49497,1,0,Copper,medium,54,2021-01-16,Copper,Foolproof Followers
90102,4,0,500mb,medium,104,2018-05-20,Fiber,Peak Performers
14112,8,0,Copper,heavy,108,2018-06-06,Copper,Settled Simplifiers
42095,2,0,Copper,heavy,2,2020-03-10,Copper,Foolproof Followers
22816,1,0,1Gig,light,79,2021-06-23,Fiber,Foolproof Followers
3862,9,0,1Gig,light,90,2023-04-26,Fiber,Settled Simplifiers
82745,6,0,1Gig,heavy,38,2025-07-15,Fiber,Settled Simplifiers
79500,3,0,500mb,light,88,2021-07-13,Fiber,Budget Balancers
49064,5,0,1Gig,medium,69,2020-09-05,Fiber,Budget Balancers
57873,7,0,Copper,medium,6,2018-07-03,Copper,Budget Balancers
98329,6,0,1Gig,heavy,21,2024-10-03,Fiber,Settled Simplifiers
4905,10,0,2Gig,medium,70,2018-03-09,Fiber,Peak Performers
15005,9,0,500mb,medium,85,2018-06-20,Fiber,Foolproof Followers
32832,3,0,1Gig,heavy,6,2025-01-09,Fiber,Settled Simplifiers
80204,1,0,500mb,medium,114,2023-04-06,Fiber,Budget Balancers
8117,7,0,2Gig,heavy,111,2016-12-10,Fiber,Foolproof Followers
8438,8,0,500mb,heavy,63,2020-06-09,Fiber,Budget Balancers
99144,8,0,1Gig,heavy,75,2025-02-01,Fiber,Settled Simplifiers
50343,9,0,2Gig,heavy,120,2016-09-17,Fiber,Settled Simplifiers
22807,1,0,500mb,heavy,38,2019-02-25,Fiber,Foolproof Followers
13820,3,0,500mb,medium,38,2017-03-11,Fiber,Budget Balancers
31014,7,0,500mb,light,91,2022-09-14,Fiber,Aspirational Adopters
30348,7,0,500mb,medium,46,2016-03-09,Fiber,Settled Simplifiers
42423,7,0,1Gig,heavy,69,2018-10-07,Fiber,Budget Balancers
62445,3,0,500mb,medium,83,2020-09-04,Fiber,Settled Simplifiers
65462,4,0,500mb,heavy,82,2021-04-10,Fiber,Peak Performers
13923,4,0,1Gig,medium,6,2017-05-16,Fiber,Peak Performers
12654,2,0,Copper,medium,81,2020-04-24,Copper,Settled Simplifiers
30370,10,0,2Gig,medium,119,2025-09-15,Fiber,Settled Simplifiers
20864,7,0,500mb,medium,103,2016-07-06,Fiber,Peak Performers
3870,5,0,500mb,heavy,17,2024-09-28,Fiber,Settled Simplifiers
5889,7,0,1Gig,medium,111,2017-06-12,Fiber,Peak Performers
8857,7,0,1Gig,heavy,49,2022-07-18,Fiber,Settled Simplifiers
99636,6,0,500mb,heavy,94,2018-06-01,Fiber,Settled Simplifiers
80934,8,0,1Gig,medium,108,2024-05-08,Fiber,Settled Simplifiers
76611,2,0,2Gig,light,16,2022-12-04,Fiber,Peak Performers
93892,10,0,500mb,light,49,2020-03-05,Fiber,Foolproof Followers
76117,2,0,500mb,medium,13,2019-11-16,Fiber,Peak Performers
98440,9,0,500mb,medium,80,2018-04-12,Fiber,Foolproof Followers
92755,4,0,500mb,medium,29,2018-05-01,Fiber,Peak Performers
16964,5,0,1Gig,light,102,2024-06-24,Fiber,Budget Balancers
33978,9,0,Copper,medium,73,2024-07-04,Copper,Foolproof Followers
68870,1,0,Copper,medium,66,2018-01-26,Copper,Foolproof Followers
66451,2,0,500mb,heavy,108,2019-09-20,Fiber,Settled Simplifiers
75503,7,0,2Gig,light,13,2017-05-20,Fiber,Foolproof Followers
23643,1,0,1Gig,light,32,2020-12-10,Fiber,Peak Performers
79409,6,0,1Gig,medium,10,2018-02-23,Fiber,Peak Performers
61834,4,0,1Gig,medium,98,2016-10-28,Fiber,Peak Performers
49352,6,0,500mb,heavy,98,2023-08-25,Fiber,Budget Balancers
63406,1,0,1Gig,light,108,2024-11-20,Fiber,Budget Balancers
84560,6,0,500mb,light,64,2018-10-07,Fiber,Peak Performers
8941,7,0,2Gig,medium,10,2020-09-16,Fiber,Budget Balancers
51634,9,0,2Gig,light,80,2020-01-20,Fiber,Foolproof Followers
39706,3,0,500mb,heavy,66,2024-04-28,Fiber,Foolproof Followers
36483,6,0,500mb,heavy,1,2016-06-05,Fiber,Peak Performers
18356,5,0,500mb,heavy,16,2018-12-28,Fiber,Foolproof Followers
60226,9,0,2Gig,medium,32,2025-06-07,Fiber,Peak Performers
44472,9,0,1Gig,medium,72,2019-09-11,Fiber,Foolproof Followers
93203,5,0,1Gig,medium,30,2016-07-25,Fiber,Settled Simplifiers
46120,7,0,2Gig,heavy,94,2022-10-02,Fiber,Aspirational Adopters
19845,2,0,500mb,light,74,2016-05-01,Fiber,Settled Simplifiers
98448,4,0,1Gig,heavy,91,2019-10-26,Fiber,Settled Simplifiers
8227,1,0,1Gig,light,19,2016-06-09,Fiber,Settled Simplifiers
67246,5,0,2Gig,heavy,77,2020-11-01,Fiber,Budget Balancers
96109,3,0,500mb,light,54,2021-10-05,Fiber,Settled Simplifiers
68821,1,0,2Gig,heavy,87,2022-12-03,Fiber,Foolproof Followers
45723,3,0,1Gig,medium,19,2025-10-18,Fiber,Foolproof Followers
94442,7,0,1Gig,medium,20,2017-12-24,Fiber,Budget Balancers
65957,9,0,500mb,medium,94,2022-05-04,Fiber,Settled Simplifiers
91054,6,0,1Gig,heavy,95,2020-04-10,Fiber,Settled Simplifiers
91961,9,0,1Gig,medium,69,2019-02-27,Fiber,Peak Performers
20751,8,0,1Gig,heavy,110,2020-10-11,Fiber,Foolproof Followers
1196,2,0,1Gig,light,29,2024-03-06,Fiber,Budget Balancers
36295,10,0,500mb,medium,82,2017-03-23,Fiber,Settled Simplifiers
60077,5,1,500mb,light,29,2022-09-21,Fiber,Foolproof Followers
61330,6,0,1Gig,medium,35,2024-09-11,Fiber,Settled Simplifiers
18259,1,0,500mb,light,89,2017-01-24,Fiber,Settled Simplifiers
46495,5,0,1Gig,medium,90,2019-09-11,Fiber,Foolproof Followers
5588,2,0,500mb,medium,41,2017-01-04,Fiber,Foolproof Followers
58259,7,0,1Gig,medium,102,2023-12-24,Fiber,Settled Simplifiers
81249,1,0,1Gig,heavy,107,2017-07-24,Fiber,Peak Performers
85253,4,0,500mb,heavy,45,2017-02-16,Fiber,Settled Simplifiers
84556,1,0,1Gig,medium,34,2016-04-19,Fiber,Budget Balancers
4468,4,0,500mb,medium,31,2025-04-13,Fiber,Settled Simplifiers
39684,2,0,1Gig,heavy,82,2016-02-12,Fiber,Foolproof Followers
76093,8,0,2Gig,medium,18,2023-07-13,Fiber,Settled Simplifiers
1445,8,0,1Gig,heavy,52,2016-04-19,Fiber,Settled Simplifiers
51044,2,0,1Gig,medium,74,2021-10-08,Fiber,Settled Simplifiers
73953,2,0,1Gig,heavy,50,2023-06-11,Fiber,Settled Simplifiers
15746,5,0,1Gig,medium,9,2025-05-19,Fiber,Foolproof Followers
59911,2,0,500mb,light,114,2025-10-08,Fiber,Foolproof Followers
37149,3,0,2Gig,medium,52,2023-10-19,Fiber,Budget Balancers
3667,7,0,1Gig,medium,71,2021-08-08,Fiber,Peak Performers
90113,6,0,Copper,light,19,2017-08-29,Copper,Foolproof Followers
55684,9,0,1Gig,medium,86,2024-01-01,Fiber,Foolproof Followers
54644,8,0,500mb,heavy,45,2016-09-04,Fiber,Settled Simplifiers
60813,10,0,1Gig,light,53,2016-08-30,Fiber,Budget Balancers
14069,2,0,500mb,medium,106,2025-01-17,Fiber,Foolproof Followers
50571,9,0,1Gig,heavy,8,2017-07-27,Fiber,Aspirational Adopters
51274,2,1,1Gig,medium,107,2022-10-01,Fiber,Peak Performers
36069,2,0,1Gig,medium,115,2022-12-17,Fiber,Settled Simplifiers
98486,10,0,1Gig,medium,9,2021-08-05,Fiber,Peak Performers
64614,8,0,1Gig,medium,76,2023-11-15,Fiber,Peak Performers
77171,4,0,500mb,heavy,15,2018-07-23,Fiber,Budget Balancers
13110,10,0,1Gig,medium,61,2018-06-24,Fiber,Settled Simplifiers
98220,1,0,500mb,medium,13,2017-05-06,Fiber,Foolproof Followers
38016,1,0,500mb,light,37,2025-10-23,Fiber,Aspirational Adopters
62976,4,0,1Gig,medium,42,2020-06-25,Fiber,Settled Simplifiers
96452,6,0,2Gig,heavy,6,2020-04-05,Fiber,Peak Performers
26261,3,0,500mb,medium,92,2022-10-21,Fiber,Peak Performers
71655,5,0,500mb,medium,63,2022-06-18,Fiber,Settled Simplifiers
95183,9,0,1Gig,light,16,2022-04-22,Fiber,Peak Performers
22384,7,0,500mb,light,61,2025-09-16,Fiber,Settled Simplifiers
31547,10,0,500mb,heavy,19,2018-12-25,Fiber,Foolproof Followers
18572,1,0,500mb,medium,44,2020-04-01,Fiber,Settled Simplifiers
24224,9,0,Copper,light,39,2016-04-11,Copper,Peak Performers
2839,4,0,500mb,light,30,2023-01-24,Fiber,Peak Performers
83388,5,0,2Gig,heavy,64,2023-09-07,Fiber,Budget Balancers
96236,5,0,500mb,medium,111,2019-12-11,Fiber,Budget Balancers
56670,4,0,Copper,medium,101,2019-01-11,Copper,Foolproof Followers
16148,8,0,500mb,medium,111,2017-02-14,Fiber,Foolproof Followers
80893,10,0,1Gig,medium,37,2024-02-08,Fiber,Settled Simplifiers
57558,10,0,500mb,medium,38,2021-09-15,Fiber,Settled Simplifiers
80316,2,0,2Gig,medium,90,2018-12-06,Fiber,Foolproof Followers
34115,4,0,1Gig,light,103,2022-07-16,Fiber,Aspirational Adopters
71660,3,0,1Gig,medium,7,2020-01-17,Fiber,Settled Simplifiers
30793,2,0,500mb,light,46,2024-08-21,Fiber,Foolproof Followers
96832,6,0,500mb,medium,82,2022-03-28,Fiber,Settled Simplifiers
63403,9,0,1Gig,medium,78,2022-10-11,Fiber,Settled Simplifiers
86307,1,0,2Gig,medium,113,2019-03-09,Fiber,Settled Simplifiers
39312,10,0,1Gig,medium,32,2022-01-17,Fiber,Budget Balancers
15967,3,0,1Gig,medium,117,2018-08-05,Fiber,Foolproof Followers
7295,1,0,Copper,light,16,2024-03-12,Copper,Foolproof Followers
51212,1,0,500mb,medium,103,2023-12-02,Fiber,Settled Simplifiers
58172,8,0,Copper,light,68,2019-12-15,Copper,Peak Performers
66297,1,0,500mb,heavy,5,2017-10-14,Fiber,Peak Performers
3232,5,0,2Gig,medium,94,2020-10-22,Fiber,Budget Balancers
97425,3,0,500mb,medium,18,2022-08-07,Fiber,Foolproof Followers
98323,9,0,Copper,medium,109,2016-03-09,Copper,Budget Balancers
26778,10,0,500mb,heavy,28,2017-12-06,Fiber,Peak Performers
32402,9,0,500mb,medium,56,2018-07-26,Fiber,Settled Simplifiers
12697,5,0,1Gig,medium,9,2019-10-23,Fiber,Peak Performers
68135,1,0,500mb,heavy,111,2023-07-01,Fiber,Foolproof Followers
15865,8,0,1Gig,medium,5,2024-12-31,Fiber,Settled Simplifiers
79141,6,0,2Gig,medium,88,2019-07-26,Fiber,Settled Simplifiers
97603,6,0,2Gig,medium,47,2020-03-11,Fiber,Settled Simplifiers
5,5,0,500mb,light,82,2018-12-08,Fiber,Settled Simplifiers
8801,5,0,1Gig,heavy,107,2024-02-06,Fiber,Foolproof Followers
15036,10,0,1Gig,medium,56,2019-10-29,Fiber,Settled Simplifiers
26307,1,0,2Gig,light,88,2017-01-28,Fiber,Settled Simplifiers
81745,4,0,2Gig,light,25,2017-08-13,Fiber,Peak Performers
63565,6,0,1Gig,medium,38,2020-04-02,Fiber,Peak Performers
846,2,0,1Gig,light,95,2016-06-04,Fiber,Settled Simplifiers
40750,9,0,1Gig,medium,43,2018-09-12,Fiber,Peak Performers
82345,8,0,500mb,medium,85,2025-06-13,Fiber,Peak Performers
90581,9,0,500mb,medium,117,2016-07-11,Fiber,Settled Simplifiers
20287,4,0,2Gig,light,104,2021-02-23,Fiber,Aspirational Adopters
83843,5,0,500mb,medium,110,2016-04-06,Fiber,Aspirational Adopters
29301,8,0,2Gig,medium,10,2020-08-28,Fiber,Settled Simplifiers
91631,9,0,2Gig,heavy,68,2023-09-14,Fiber,Peak Performers
64921,2,0,500mb,light,19,2019-09-25,Fiber,Settled Simplifiers
73669,2,0,500mb,medium,102,2023-05-21,Fiber,Budget Balancers
98731,2,0,1Gig,light,15,2022-08-25,Fiber,Foolproof Followers
67668,8,0,2Gig,medium,19,2018-09-08,Fiber,Budget Balancers
26879,10,0,500mb,heavy,110,2016-01-03,Fiber,Budget Balancers
6950,2,0,1Gig,light,45,2022-10-31,Fiber,Foolproof Followers
96359,6,0,2Gig,heavy,37,2025-08-04,Fiber,Foolproof Followers
76627,10,0,500mb,medium,38,2016-11-20,Fiber,Budget Balancers
15918,5,0,Copper,medium,10,2021-08-18,Copper,Settled Simplifiers
7978,9,1,500mb,medium,31,2019-02-28,Fiber,Foolproof Followers
